Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg,YTD_AVG
002880.SZ, 卫光生物,33.49,广东,医药生物,2017-06-16,0.5178,0.9058,1.1753,1.5865,1.45,1.64,1.89,1.54,1.24,1.1,0.88,0,0,0,0,0,0,1,0.8663,1.69,8.1164,-,0,38.65866328,0,-0.48739645,4.931866969,7.066371516,4.126213592,7595532000,0,0,1,0,0,0,0,0,48.03,-4.668374609,34.25443527
002881.SZ, 美格智能,27.69,广东,电子,2017-06-22,0.5371,0.6439,0.1513,0.1348,0.2573,0.6,0.58,0.4,0.34,0.43,0,0,0,0,0,0,0,1,0.4441,0.526666667,3.419,是,1,62.35082189,20.25284269,-0.156772152,1.591988722,1.681765011,8.098859316,7240109395,0,0,0,0,0,0,0,0,19.82,2.328159645,27.31775804
002882.SZ, 金龙羽,16.14,广东,电气设备,2017-07-17,0.5125,0.1192,0.4434,0.6478,0.5689,0.4941,0.342,0.28,0.23,0,0,0,0,0,0,0,0,0,0.358366667,0.372033333,4.6458,是,1,45.03767091,39.02332913,-0.03673506,2.979395983,8.469524933,3.474105644,6987006000,0,0,1,0,0,0,0,0,9.17,7.6,15.36237988
002883.SZ, 中设股份,12.49,江苏,建筑装饰,2017-06-20,0.33,0.47,0.57,0.76,0.66,1.05,1.01,0.6,0,0,0,0,0,0,0,0,0,0,0.456666667,0.886666667,4.1026,是,1,27.35036496,24.17475026,-0.484962406,2.051171149,-11.51915645,3.044410861,1950403003,0,0,1,0,0,0,0,0,12.71,1.71009772,12.54868251
002884.SZ, 凌霄泵业,18.02,广东,机械设备,2017-07-11,1.18,1/1/1900,1.46,1.41,1.8,2.85,2.58,1.96,1.98,0,0,0,0,0,0,0,0,0,1.333333333,2.463333333,6.1795,是,1,13.515,84.77128349,-0.458728011,18.07243462,-1.972408047,2.916093535,6445438812,0,1,1,0,0,0,0,0,23.9,3.801843318,17.93007063
002885.SZ, 京泉华,16.82,广东,电子,2017-06-27,0.7941,0.1107,0.18,0.29,0.8,0.83,1,0.77,0.39,0.13,0,0,0,0,0,0,0,1,0.3616,0.866666667,5.2192,是,1,46.51548673,13.66302994,-0.582769231,1.279023796,3.325022453,3.222716125,4588436760,0,0,0,0,0,0,0,0,15.38,-7.174392936,17.53147706
002886.SZ, 沃特股份,19.27,广东,化工,2017-06-27,0.064,0.279,0.529,0.44,0.2979,0.59,0.94,1.12,0.7,0.35,0.51,0,0,0,0,0,0,1,0.290666667,0.883333333,5.1548,是,1,66.29587156,23.29617422,-0.670943396,1.26011824,1.004774676,3.738263366,5071932698,0,0,0,0,0,0,0,0,23.49,-5.954123963,20.09255199
002887.SZ, 绿茵生态,8.81,天津,公用事业,2017-08-01,0.5,0.54,0.9,1,0.95,2.6101,2.87,1.96,1.42,1.18,1.61,0,0,0,0,0,0,1,0.646666667,2.480033333,7.1565,是,1,13.62371134,69.6453941,-0.739250817,3.465645425,7.856068045,1.231048697,2748720000,0,1,1,0,1,0,0,1,11.61,1.497695853,8.862506468
002888.SZ, 惠威科技,27.75,广东,电子,2017-07-21,-0.11,0.17,0.25,0.21,0.23,0.47,0.61,0.55,0.57,0.53,0,0,0,0,0,0,0,0,0.103333333,0.543333333,2.6629,-,0,268.5483871,0,-0.809815951,4.793087923,-4.020334748,10.42096962,4151724120,0,0,1,0,0,0,0,0,16.69,10.55776892,27.06769487
002889.SZ, 东方嘉盛,24.74,广东,交通运输,2017-07-31,1.13,1/1/1900,1.43,1.09,0.98,1,0.87,0.8,0.93,0.8,0.69,0,0,1.18,0.74,0.47,0,1,1.423333333,0.89,14.9713,是,1,17.38173302,10.18846445,0.599250936,1.641501153,26.8792039,1.652495107,4773835348,0,0,0,0,0,0,0,0,23.68,-3.73540856,25.7054623
002890.SZ, 弘宇股份,15.07,山东,机械设备,2017-08-02,0.2423,0.27,0.35,0.13,0.42,0.7,0.76,1.2,0.54,0.63,0,0,0,0,0,0,0,1,0.287433333,0.886666667,6.2225,是,1,52.42954888,57.79127393,-0.675827068,3.763691641,-18.8450172,2.421856167,1969245124,0,0,1,0,0,0,0,0,24.45,-2.459546926,15.58280122
002891.SZ, 中宠股份,25.81,山东,农林牧渔,2017-08-21,0.3602,0.39,0.75,0.46,0.56,0.88,0.9,0.74,0.12,0,0,0,0,0,0,0,0,0,0.500066667,0.84,7.0255,是,1,51.61311825,13.77366494,-0.40468254,2.054983929,3.219123734,3.673759875,7591083166,0,0,1,0,0,0,0,0,57.49,-2.049335863,25.99889828
002892.SZ, 科力尔,15.02,湖南,电气设备,2017-08-17,0.2292,0.4888,0.6912,0.6196,0.83,0.91,1.02,0.9,0.75,0.56,0,0,0,0,0,0,0,1,0.469733333,0.943333333,4.0292,是,1,31.97558899,73.62319489,-0.50204947,4.57851505,-7.329151456,3.727787154,6671125565,0,0,1,0,0,0,0,0,22.89,-6.650093226,15.53243889
002893.SZ, 华通热力,11.09,北京,公用事业,2017-09-15,0.15,0.14,0.14,0.3,0.36,0.54,0.55,0.56,0.5,0,0,0,0,0,0,0,0,0,0.143333333,0.55,3.2724,是,1,77.37209302,28.24994756,-0.739393939,0.719555153,0.483224275,3.388950006,2923767600,0,0,0,0,0,0,0,0,8.65,2.023919043,11.27570936
002895.SZ, 川恒股份,18.84,贵州,化工,2017-08-25,1.4826,0.753,0.3334,0.4426,0.1912,0.3574,0.34,0.33,0,0,0,0,0,0,0,0,0,0,0.856333333,0.342466667,8.3409,是,1,22.00077851,46.3558838,1.500486665,1.218604712,1.334310731,2.258749056,9453643436,0,0,0,0,0,0,0,0,11.03,-0.842105263,19.35873946
002896.SZ, 中大力德,34.25,浙江,机械设备,2017-08-29,0.47,0.78,0.88,0.66,0.91,0.9,0.78,0.54,0,0,0,0,0,0,0,0,0,0,0.71,0.74,6.9447,是,1,48.23943662,15.94546208,-0.040540541,2.339289355,-14.50096619,4.931818509,5177616511,0,0,1,0,0,0,0,0,27.51,-5.777166437,35.05549212
002897.SZ, 意华股份,33.92,浙江,通信,2017-09-07,1.4,0.79,1.06,0.24,0.46,1.08,1.24,1.06,0.82,0.91,0,0,0,0,0,0,0,1,1.083333333,1.126666667,9.5389,是,1,31.31076923,10.67662503,-0.038461538,1.347790308,0.728952449,3.555965573,5789194240,0,0,0,0,0,0,0,0,26.82,-8.719052745,35.4522706
002898.SZ, 赛隆药业,13.87,广东,医药生物,2017-09-12,-0.212,-0.1326,-0.3819,0.1718,0.3807,0.4962,0.51,0.55,0.26,0.43,0,0,0,0,0,0,0,0,-0.242166667,0.518733333,2.9906,-,0,10000,0,-1.466842308,0.858005981,4.251195641,4.637865311,2441120000,0,0,0,0,0,0,0,0,9.36,-0.715819613,14.09738258
002899.SZ, 英派斯,16.85,山东,轻工制造,2017-09-15,0.55,0.15,0.33,0.42,0.52,0.85,0.95,0.85,0,0,0,0,0,0,0,0,0,0,0.343333333,0.883333333,9.6678,是,1,49.0776699,11.51306085,-0.611320755,2.696128874,3.36956403,1.742899108,2022000000,0,0,1,0,0,0,0,0,13.02,1.812688822,17.02122817
002900.SZ, 哈三联,13.31,黑龙江,医药生物,2017-09-22,0.1,1/1/1900,0.09,0.57,0.65,1.06,1.11,1.05,0.95,0.7,7.95,0,0,0,0,0,0,1,0.44,1.073333333,6.4456,是,1,30.25,104.7863639,-0.590062112,2.716357215,-4.133787045,2.064974556,4211151566,0,0,1,0,0,0,0,0,9.25,-2.490842491,13.63038671
002901.SZ, 大博医疗,37.12,福建,医药生物,2017-09-22,0.22,1/1/1900,1.51,1.16,0.93,0.8,0.62,0.59,0,0,0,0,0,0,0,0,0,0,1.133333333,0.67,7.2463,-,0,32.75294118,0,0.691542289,3.804347466,-3.338641172,5.1226143,15368404063,0,0,1,0,0,0,0,0,73.73,-8.548903671,38.39368733
002902.SZ, 铭普光磁,21.02,广东,通信,2017-09-29,0.3276,-0.2761,0.0207,0.1284,0.18,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0.024066667,0.236666667,5.0982,是,1,873.4072022,10.13412154,-0.898309859,1.191532568,2.56822991,4.123023812,4460611950,0,0,0,0,0,0,0,0,13.09,-8.289703316,21.96701312
002903.SZ, 宇环数控,22.59,湖南,机械设备,2017-10-13,0.37,0.49,0.29,0.03,0.23,1,1.07,0.3,0.24,0.15,0,0,0,0,0,0,0,1,0.383333333,0.79,5.0165,是,1,58.93043478,41.20796731,-0.514767932,3.508032788,-6.002139812,4.503139639,3521216250,0,0,1,0,0,0,0,0,12.87,-11.5851272,25.14106543
002905.SZ, 金逸影视,11.21,广东,传媒,2017-10-16,-1.01,-0.94,-1.34,0.4,0.59,1.59,1.55,1.95,1.09,0.37,0.36,0.27,0,0,0,0,0,0,-1.096666667,1.696666667,0.3791,-,0,10000,0,-1.646365422,0.600844744,-0.620619448,29.57003429,4218547200,0,0,0,0,0,0,0,0,9.6,2.281021898,11.04220819
002906.SZ, 华阳集团,29.56,广东,汽车,2017-10-13,0.79,0.61,0.38,0.16,0.04,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0.593333333,0.226666667,8.8058,是,1,49.82022472,31.29841824,1.617647059,1.805457787,7.381588424,3.356878421,15495801046,0,0,0,0,0,0,0,0,26.96,-16.14184397,31.49251951
002907.SZ, 华森制药,16.71,重庆,医药生物,2017-10-20,0.2441,0.2288,0.2973,0.4243,0.3434,0.3054,0.2659,0.2051,0,0,0,0,0,0,0,0,0,0,0.256733333,0.2588,3.8563,是,1,65.08699039,29.70686289,-0.007985574,4.528443776,-2.959114846,4.3331691,6978034407,0,0,1,0,0,0,0,0,13.42,8.155339806,16.77672412
002908.SZ, 德生科技,12.93,广东,通信,2017-10-20,0.3769,0.4558,0.3601,0.4378,0.5413,0.5449,0.49,0.91,0.79,0.46,0,0,0,0,0,0,0,1,0.3976,0.6483,3.6542,是,1,32.52012072,26.9804174,-0.386703687,3.333130013,-2.500006246,3.538394177,5578416898,0,0,1,0,0,0,0,0,13.61,-9.326788219,13.53034712
002909.SZ, 集泰股份,7.71,广东,化工,2017-10-26,0.027,0.136,0.479,0.51,0.11,0.48,0.47,0.54,0,0,0,0,0,0,0,0,0,0,0.214,0.496666667,2.2919,是,1,36.02803738,182.8506945,-0.569127517,0.938949313,1.164105868,3.364021118,2873921405,0,0,0,0,0,0,0,0,10.3,1.048492792,7.783306572
002910.SZ, 庄园牧场,11.02,甘肃,食品饮料,2017-10-31,0.28,0.23,0.05,0.27,0.34,0.46,0.54,0.65,0.62,0.33,0,0,0,0,0,0,0,1,0.186666667,0.55,6.9146,是,1,59.03571429,20.00916514,-0.660606061,0.680125454,1.701673502,1.593729211,2154843604,0,0,0,0,0,0,0,0,9.26,0.731261426,11.14298963
002911.SZ, 佛燃能源,11.6,广东,公用事业,2017-11-22,0.64,0.63,0.84,0.74,0.65,0.69,0.67,0.74,0.61,0.54,0,0,0.51,0.32,0.19,0,0,1,0.703333333,0.7,4.1348,是,1,16.492891,65.56162736,0.004761905,0.725193408,0.726958484,2.805456128,11361142080,0,0,0,0,0,0,0,0,18.06,1.221640489,11.64614953
002912.SZ, 中新赛克,26.38,广东,计算机,2017-11-21,-0.71,0.33,1.43,2.77,1.92,2.57,2.01,1.86,1.82,1.34,0,0,0,0,0,0,0,0,0.35,2.146666667,9.0657,-,0,75.37142857,0,-0.836956522,4.102218619,-1.650521669,2.909869067,4504437760,0,0,1,0,0,0,0,0,57.96,-5.752054305,27.10330242
002913.SZ, 奥士康,27.88,湖南,电子,2017-12-01,0.97,1/3/1900,2.39,1.84,1.66,1.56,1.76,1.62,0,0,0,0,0,0,0,0,0,0,2.176666667,1.646666667,11.9327,-,0,12.8085758,0,0.321862348,1.117960303,3.190368504,2.33643685,8848010852,0,1,0,0,0,0,0,0,60.21,-9.037520392,29.36330722
002915.SZ, 中欣氟材,16.67,浙江,化工,2017-12-05,0.564,0.807,0.5697,-0.4688,0.3228,0.54,0.39,0.64,0.43,0.5,0,0.34,0.28,0,0,0,0,0,0.6469,0.523333333,5.2865,是,1,25.7690524,35.47332151,0.23611465,1.526503393,6.509552248,3.153315048,5467052775,0,0,0,0,0,0,0,0,16.18,-8.707557503,17.88106092
002916.SZ, 深南电路,66.56,广东,电子,2017-12-13,3.21,1/3/1900,2.98,3.65,2.49,2.13,1.31,0.77,0.91,0.8,0,0,0,0,0,0,0,1,3.066666667,1.403333333,23.8837,是,1,21.70434783,31.27815505,1.185273159,1.278677304,5.320585559,2.786837885,34137128730,0,0,0,0,0,0,0,0,108.06,-6.240315537,68.44832825
002917.SZ, 金奥博,9.66,广东,化工,2017-12-08,0.074,0.147,0.2525,0.34,0.58,0.74,0.99,0,0,0,0,0,0,0,0,0,0,0,0.157833333,0.576666667,4.1803,是,1,61.20380148,82.01452971,-0.726300578,1.514142042,-5.783570377,2.310838935,3357953143,0,0,0,0,0,0,0,0,9.39,-2.127659574,9.863868958
002918.SZ, 蒙娜丽莎,13.34,广东,建筑材料,2017-12-19,-0.92,0.77,1.39,1.07,1.53,2.55,1.97,1.04,0.68,0,0,0,0,0,0,0,0,0,0.413333333,1.853333333,7.3676,是,1,32.27419355,-16.07912088,-0.776978417,1.329986289,1.285752206,1.810630327,5538491582,0,0,0,0,0,0,0,0,32.3,-1.477104874,13.45116937
002919.SZ, 名臣健康,25.29,广东,化工,2017-12-18,0.15,1/1/1900,0.84,0.19,0.36,0.79,0.78,0.76,0,0,0,0,0,0,0,0,0,0,0.693333333,0.776666667,4.3233,是,1,36.47596154,0,-0.107296137,1.441800422,-28.38399575,5.849698147,5618680691,0,0,0,0,0,0,0,0,38,-1.365054602,26.20613373
002920.SZ, 德赛西威,114.19,广东,计算机,2017-12-26,2.13,1/1/1900,0.94,0.53,0.76,1.37,1.31,0.8,0,0,0,0,0,0,0,0,0,0,1.526666667,1.16,11.6641,是,1,74.79694323,25.79381285,0.316091954,1.661155947,5.21827335,9.789868057,63378122046,1,0,0,0,0,0,0,0,84.14,-11.82920238,118.2645907
002921.SZ, 联诚精密,16.26,山东,汽车,2017-12-27,0.2,0.71,0.9,0.58,0.56,0.79,0.79,0.72,0,0,0,0,0,0,0,0,0,0,0.603333333,0.766666667,8.6542,是,1,26.95027624,172.9687592,-0.213043478,1.688768766,2.649073331,1.878856509,2128110556,0,0,0,0,0,0,0,0,19.52,-0.671960904,16.52321634
002922.SZ, 伊戈尔,14.54,广东,电子,2017-12-29,0.64,0.66,0.36,0.43,0.32,0.79,0.7,1.42,0.29,0.46,0,0,0,0,0,0,0,1,0.553333333,0.97,5.8799,是,1,26.27710843,39.39107326,-0.429553265,1.298818378,14.7669644,2.472831171,5689788307,0,0,0,0,0,0,0,0,13.46,-2.087542088,14.80655082
002923.SZ, 润都股份,12.15,广东,医药生物,2018-01-05,0.65,0.76,0.74,0.64,0.91,1.21,1.17,0.95,0.79,0.79,0.75,0.43,0,0,0,0,0,1,0.716666667,1.11,4.9997,是,1,16.95348837,53.84935107,-0.354354354,1.60450942,3.341442957,2.430145809,4068953425,0,0,0,0,0,0,0,0,16.13,-1.539708266,12.4136578
002925.SZ, 盈趣科技,18.54,福建,电子,2018-01-15,0.9,1/1/1900,2.25,2.13,1.81,2.59,1.17,0.74,0.5,0.26,0,0,0,0,0,0,0,1,1.516666667,1.5,6.7412,是,1,12.22417582,89.17107462,0.011111111,3.203635508,64.60441118,2.750252181,14470427636,0,1,1,0,0,0,0,0,64.33,-4.776579353,19.35769037
002926.SZ, 华西证券,7.59,四川,非银金融,2018-02-05,0.16,0.62,0.72,0.55,0.33,0.49,0.79,1.28,0.33,0.31,0.19,0,0,0,0,0.99,0,1,0.5,0.853333333,8.5404,是,1,15.18,18.64538188,-0.4140625,0,0,0.888717156,19923750000,0,0,0,0,1,0,0,1,12.48,-2.190721649,7.672993967
002927.SZ, 泰永长征,15.46,贵州,电气设备,2018-02-23,0.31,0.43,0.38,0.43,0.62,0.99,0.9,0.79,0.93,0,0,0,0,0,0,0,0,0,0.373333333,0.893333333,4.3451,是,1,41.41071429,39.24626532,-0.582089552,2.356214478,382.5606352,3.558030885,3450620673,0,0,1,0,0,0,0,0,12.16,-1.778907243,15.73250681
002928.SZ, 华夏航空,7.01,贵州,交通运输,2018-03-02,-1.9063,-0.0974,0.6047,0.819,0.6285,1.04,0.94,3.23,1.55,1.24,0,0,0,0,0,0,0,0,-0.466333333,1.736666667,3.1704,-,0,10000,0,-1.268522073,0.876841252,0.720284191,2.211077467,8960473266,0,0,0,0,0,0,0,0,12.65,-1.820728291,7.076229926
002929.SZ, 润建股份,38.12,广西,通信,2018-03-01,1.71,1/1/1900,1.07,1.04,0.97,1.45,1.1,1.05,0.77,0.45,0,0,0,0,0,0,0,1,1.41,1.2,18.0829,是,1,27.03546099,13.64903083,0.175,1.387088313,1.247346401,2.108068949,10533301665,0,0,0,0,0,0,0,0,23.96,-8.650850707,39.70770536
002930.SZ, 宏川智慧,19.08,广东,交通运输,2018-03-28,0.5,0.57,0.5,0.43,0.45,0.51,0.46,0.54,0.64,0.78,0,0,0,0,0,0,0,1,0.523333333,0.503333333,4.9038,是,1,36.45859873,60.73199318,0.039735099,0.496598597,0.123959221,3.890860149,8771052665,0,0,0,0,0,0,0,0,19.51,-1.598762249,19.48502553
002931.SZ, 锋龙股份,13.21,浙江,机械设备,2018-04-03,0.23,0.37,0.54,0.65,0.55,0.72,0.72,0.84,0.52,0,0,0,0,0,0,0,0,0,0.38,0.76,3.2394,-,0,34.76315789,0,-0.5,2.665229723,4.667938314,4.077915663,2705048014,0,0,1,0,0,0,0,0,18.03,-13.82909328,14.30318253
002932.SZ, 明德生物,22.9,湖北,医药生物,2018-07-10,27.28,1/14/1900,6.98,0.62,1.08,1.31,1.2,0.73,3.42,2.65,0,0,0,0,0,0,0,1,16.36666667,1.08,41.6149,是,1,1.399185336,19.28724071,14.15432099,3.248224903,-3.05149387,0.550283672,5324729915,0,1,1,0,1,0,0,1,63.04,-0.30474532,22.83381436
002933.SZ, 新兴装备,34.84,北京,国防军工,2018-08-28,-0.51,-0.02,0.84,1.17,1.45,1.32,1.26,1.2,0,0,0,0,0,0,0,0,0,0,0.103333333,1.26,12.2565,-,0,337.1612903,0,-0.917989418,6.114459841,-1.694484148,2.842573328,4088474000,0,0,1,0,0,0,0,0,34.54,-4.417009602,35.53346788
002935.SZ, 天奥电子,19.18,四川,国防军工,2018-09-03,0.4153,0.5692,0.4877,0.6966,1.0921,1.1564,1.0474,1.0494,0.8902,0.9108,0.7865,0,0,0,0,0,0,1,0.490733333,1.0844,5.4606,是,1,39.08436354,36.66123764,-0.547460962,2.208993622,-4.025958345,3.512434531,6855828703,0,0,1,0,0,0,0,0,27.98,5.153508772,19.15419456
002936.SZ, 郑州银行,2.03,河南,银行,2018-09-19,0.17,0.33,0.41,0.47,0.47,0.8,0.75,0.85,0.62,0,0,0,0,0,0,0,0,0,0.303333333,0.8,4.93,是,1,6.692307692,0,-0.620833333,0,0,0.411764706,18456945457,0,1,0,0,1,0,0,1,4.46,0.995024876,2.019638434
002937.SZ, 兴瑞科技,24.62,浙江,电子,2018-09-26,0.74,0.38,0.43,0.47,0.73,0.61,0.49,0.3,0.23,0,0,0,0,0,0,0,0,0,0.516666667,0.466666667,4.2171,是,1,47.6516129,27.21378306,0.107142857,2.092841001,-3.708865642,5.838135211,7331102324,0,0,1,0,0,0,0,0,12.6,-5.161787365,25.61029685
002938.SZ, 鹏鼎控股,20.7,广东,电子,2018-09-18,2.16,1/1/1900,1.23,1.27,1.3,0.97,0.59,0.9,0,0,0,0,0,0,0,0,0,0,1.606666667,0.82,12.0357,是,1,12.88381743,32.41134582,0.959349593,1.849056546,-5.284642221,1.719883347,48033062791,0,1,0,0,0,0,0,1,49.67,-7.258064516,21.55265585
002939.SZ, 长城证券,7.83,广东,非银金融,2018-10-26,0.26,0.57,0.48,0.32,0.21,0.32,0.35,0.84,0,0.19,0.08,0.1,0.22,0.35,0.25,1.24,0,0,0.436666667,0.503333333,6.8322,是,1,17.93129771,44.88558812,-0.132450331,0,0,1.146043734,31589563065,0,0,0,0,1,0,0,1,12.87,-2.125,7.888662661
002940.SZ, 昂利康,20.79,浙江,医药生物,2018-10-23,0.93,1/1/1900,1.81,1.25,1.53,1.29,1.22,0.95,0.74,0,0,0,0,0,0,0,0,0,1.336666667,1.153333333,10.801,是,1,15.55361596,32.78718134,0.158959538,1.841209222,-10.60356782,1.924821776,4193928987,0,0,0,0,0,0,0,0,41.36,-4.237678489,21.4922458
002941.SZ, 新疆交建,12.72,新疆,建筑装饰,2018-11-28,0.51,0.38,0.18,0.29,0.6,0.42,0.3,0.37,0.2,0,0,0,0,0,0,0,0,0,0.356666667,0.363333333,4.5464,是,1,35.6635514,18.34799089,-0.018348624,1.0883876,0.538900795,2.797818054,8205425537,0,0,0,0,0,0,0,0,11,-2.304147465,12.92840695
002942.SZ, 新农股份,18.68,浙江,化工,2018-12-05,0.65,0.88,1.46,1.29,1.38,0.84,0.43,0.42,2.45,0.72,0.64,0,0,0,0,0,0,1,0.996666667,0.563333333,7.5081,是,1,18.74247492,37.76978703,0.769230769,2.023230391,8.543548542,2.487979649,2914080000,0,0,1,0,0,0,0,0,28.29,-4.936386768,19.4920502
002943.SZ, 宇晶股份,26.29,湖南,机械设备,2018-11-29,0.97,-0.07,-0.06,0.14,1.28,1.04,0.44,0.19,0.4615,0.0626,0,0,0,0,0,0,0,0,0.28,0.556666667,10.0785,是,1,93.89285714,0,-0.497005988,1.999802585,-406.9138247,2.608523094,4125491999,0,0,0,0,0,0,0,0,18.05,-6.006435467,27.28193267
002945.SZ, 华林证券,14.39,西藏,非银金融,2019-01-17,0.17,0.18,0.3,0.16,0.14,0.19,0.25,0.44,0.18,0.08,0,0,0,0,0,0,0,1,0.216666667,0.293333333,2.3584,是,1,66.41538462,30.21490939,-0.261363636,0,0,6.101594301,38853000000,0,0,0,0,0,0,0,0,15.07,-4.701986755,14.83247166
002946.SZ, 新乳业,11.21,四川,食品饮料,2019-01-25,0.42,0.36,0.32,0.29,0.32,0.29,0.18,0.63,0,0,0,0,0,0,0,0,0,0,0.366666667,0.366666667,2.7957,是,1,30.57272727,20.37573381,0,0.503321313,0.122077746,4.009729227,9705755390,0,0,0,0,0,0,0,0,17.61,-2.351916376,11.37972289
002947.SZ, 恒铭达,29.71,江苏,电子,2019-02-01,0.84,0.19,0.86,1.39,1.3827,1.12,0.83,0.76,0,0,0,0,0,0,0,0,0,0,0.63,0.903333333,8.0524,是,1,47.15873016,35.77189117,-0.302583026,3.434498138,-6.39689896,3.68958323,6838403138,0,0,1,0,0,0,0,0,41.29,-7.675574891,31.04462673
002948.SZ, 青岛银行,3.08,山东,银行,2019-01-16,0.45,0.51,0.42,0.39,0.37,0.47,0.51,0.58,0.59,0.45,0,0,0,0,0,0,0,1,0.46,0.52,5.05,是,1,6.695652174,30.20839198,-0.115384615,0,0,0.60990099,17926692550,0,1,0,0,1,0,0,1,5.93,0.983606557,3.068844421
002949.SZ, 华阳国际,14.13,广东,建筑装饰,2019-02-26,0.5466,0.514,0.817,0.72,0.86,0.72,0.71,0.97,0,0,0,0,0,0,0,0,0,0,0.625866667,0.8,6.9594,是,1,22.57669365,52.42817288,-0.217666667,1.668115593,3.885108225,2.030347444,2770053141,0,0,0,0,0,0,0,0,18.75,1.145311382,14.19748075
002950.SZ, 奥美医疗,9.39,湖北,医药生物,2019-03-11,0.6424,0.68,1.83,0.7943,0.6088,0.62,0.64,0,0,0,0,0,0,0,0,0,0,0,1.0508,0.42,4.897,是,1,8.936048725,9.340232499,1.501904762,1.160640879,2.706524851,1.917500511,5946362172,0,1,0,0,0,0,0,1,20.31,-0.949367089,9.505833476
002951.SZ, 金时科技,8.22,四川,轻工制造,2019-03-15,-0.09,0.14,0.47,0.46,0.54,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0.173333333,0.183333333,4.4194,-,0,47.42307692,0,-0.054545455,5.175304334,-7.806299362,1.859980993,3329100000,0,0,1,0,0,0,0,0,12.86,-2.25921522,8.245348462
002952.SZ, 亚世光电,40.59,辽宁,电子,2019-03-28,0.74,0.28,0.52,0.78,1.7115,1.1712,1.3518,1.0887,0.66,0.53,0,0,0,0,0,0,0,1,0.513333333,1.2039,5.5132,是,1,79.07142857,53.42822204,-0.573607996,3.404444767,-11.23847289,7.362330407,6670560600,0,0,1,0,0,0,0,0,15.35,4.721362229,40.03315594
002953.SZ, 日丰股份,12.77,广东,电气设备,2019-05-09,0.27,0.52,0.61,0.69,0.9,0.48,0.39,0.18,0.25,0.26,0.18,0.34,0,0,0,0,0,1,0.466666667,0.35,3.9396,是,1,27.36428571,25.19500831,0.333333333,2.088477426,1.275866521,3.241445832,4488054312,0,0,1,0,0,0,0,0,19.33,0.551181102,12.78972709
002955.SZ, 鸿合科技,29.68,北京,电子,2019-05-23,1.68,0.72,0.35,2.55,3.27,2.09,0,0,0,0,0,0,0,0,0,0,0,0,0.916666667,0.696666667,15.1967,是,1,32.37818182,75.87247385,0.315789474,3.897026717,-3.427695017,1.953055598,6970412109,0,0,1,0,0,0,0,0,21.87,-8.139894769,30.99760366
002956.SZ, 西麦食品,14.08,广西,食品饮料,2019-06-19,0.49,0.47,0.83,2.25,2.28,1.7,1.61,0,0,0,0,0,0,0,0,0,0,0,0.596666667,1.103333333,6.3077,是,1,23.59776536,55.21350228,-0.459214502,2.92286549,-8.688381908,2.2321924,3143749580,0,0,1,0,0,0,0,0,28.31,-1.744591766,14.35505596
002957.SZ, 科瑞技术,17.66,广东,机械设备,2019-07-26,0.76,0.09,0.72,0.68,0.8,0.64,1.76,2.13,2.74,0,0,0,0,0,0,0,0,0,0.523333333,1.51,6.794,是,1,33.74522293,31.4908669,-0.653421634,1.499201136,2.791827648,2.59935237,7269992774,0,0,0,0,0,0,0,0,20.45,-8.068714211,18.46181725
002958.SZ, 青农商行,2.66,山东,银行,2019-03-26,0.33,0.48,0.51,0.52,0.48,0.43,0.39,0.37,0.35,0.33,0,0,0,0,0,0,0,1,0.44,0.396666667,5.5,-,0,6.045454545,0,0.109243697,0,0,0.483636364,14777937283,0,1,0,0,1,0,0,1,5.09,1.526717557,2.641677732
002959.SZ, 小熊电器,52.6,广东,家用电器,2019-08-23,2.4746,1/1/1900,2.7445,2.6818,2.0611,2.3,10.45,7.17,0,0,0,0,0,0,0,0,0,0,2.345266667,6.64,14.646,是,1,22.42815316,32.10570506,-0.646797189,1.778913356,-5.561591507,3.59142428,8251066704,0,0,0,0,0,0,0,0,113.35,1.290198344,51.05103217
002960.SZ, 青鸟消防,13.19,河北,机械设备,2019-08-09,1.1531,1/1/1900,1.77,1.81,1.91,1.79,1.58,3.39,2.51,2.06,1.31,0.9,0,0,0,0,0,1,1.471566667,2.253333333,10.2808,是,1,8.96323646,29.78433471,-0.34693787,3.591501198,-2.284719494,1.282974088,9998166356,0,1,1,0,1,0,0,1,37.41,-4.696531792,13.57559069
002961.SZ, 瑞达期货,14.8,福建,非银金融,2019-09-05,0.66,1/1/1900,0.57,0.29,0.29,0.4,0.53,0.65,0.25,0.18,0,0,0,0,0,0,0,1,0.783333333,0.526666667,5.4107,是,1,18.89361702,33.34686654,0.487341772,0,0,2.735320753,6586435830,0,0,0,0,0,0,0,0,24,-0.67114094,14.88474476
