Code,Name,Close,Location,Industry,List_date,EPS_2022,EPS_2021,EPS_2020,EPS_2019,EPS_2018,EPS_2017,EPS_2016,EPS_2015,EPS_2014,EPS_2013,EPS_2012,EPS_2011,EPS_2010,EPS_2009,EPS_2008,EPS_2007,EPS_2006,Profit,AVG_EPS_2020_22,AVG_EPS_2015_17,Net_Asset,Div,Dividend,PE20_22,Div_Rate,Growth,Liquidate_Ratio,Assest_Over_Debt,PB,Mkt_value,x1,x2,x3,x4,x5,x6,x7,x8,Price201231,YTDchg
300510.SZ, 金冠股份,7.08,吉林,电气设备,2016-05-06,0.0582,0.0382,0.0637,-1.3581,0.39,0.64,0.34,0.77,0.7,0.66,0.63,0.29,0,0,0,0,0,0,0.053366667,0.583333333,3.1938,-,0,132.6670831,0,-0.908514286,2.529139923,10.71004164,2.21679504,5866656936,0,0,1,0,0,0,0,0,5.11,32.3364486
300511.SZ, 雪榕生物,6.25,上海,农林牧渔,2016-05-04,-0.59,-0.72,0.57,0.51,0.35,0.61,0.76,1.1,0.85,0.7,0.64,0.59,0,0,0,0,0,0,-0.246666667,0.823333333,3.324,-,0,10000,0,-1.299595142,0.919096687,1.070048274,1.880264741,3117378181,0,0,0,0,0,0,0,0,13.05,-3.100775194
300512.SZ, 中亚股份,8.25,浙江,机械设备,2016-05-26,0.23,0.49,0.16,0.4,0.69,0.69,0.7,1.32,1.24,0.86,0.73,0,0,0,0,0,0,1,0.293333333,0.903333333,3.8708,是,1,28.125,13.13410659,-0.675276753,2.318071248,6.418638811,2.131342358,3390392156,0,0,1,0,0,0,0,0,11.43,20.08733624
300513.SZ, 恒实科技,12.48,北京,通信,2016-05-30,0.098,-0.5908,0.3412,0.512,0.7447,0.3039,0.5797,0.6819,0.604,0.7618,0.6928,0,0,0,0,0,0,0,-0.050533333,0.521833333,7.5417,-,0,10000,0,-1.096838071,1.504717453,1.876860378,1.654799316,3914865614,0,0,0,0,0,0,0,0,11.92,10.63829787
300514.SZ, 友讯达,14.31,广东,电气设备,2017-04-26,0.49,0.29,0.17,0.2661,0.2624,0.7839,0.5829,0.4365,0.6616,0,0,0,0,0,0,0,0,0,0.316666667,0.6011,3.6093,是,1,45.18947368,30.37649654,-0.473188044,2.351378916,-3.826077961,3.964757709,2862000000,0,0,1,0,0,0,0,0,11.95,39.6097561
300515.SZ, 三德科技,12.85,湖南,机械设备,2016-06-08,0.4457,0.4171,0.353,0.2194,0.1752,0.119,0.3976,0.5623,0.6271,0.6179,0.5035,0.4566,0,0,0,0,0,1,0.405266667,0.359633333,3.4365,是,1,31.70751768,39.06613794,0.126888498,2.420905008,6.034228236,3.739269606,2644536425,0,0,1,0,0,0,0,0,10.43,5.93569662
300516.SZ, 久之洋,30.68,湖北,电子,2016-06-02,0.4561,0.4339,0.3785,0.346,0.38,0.37,1.31,1.33,1.03,0.87,0,0,0,0,0,0,0,1,0.422833333,1.003333333,6.96,是,1,72.55813953,27.4054261,-0.578571429,4.757267542,-3.315362875,4.408045977,5522400000,0,0,1,0,0,0,0,0,31.61,26.04765818
300517.SZ, 海波重科,13.45,湖北,建筑装饰,2016-07-19,0.27,0.45,0.49,0.24,0.24,0.341,0.5,0.59,0.5,0.47,0.43,0.31,0,0,0,0,0,1,0.403333333,0.477,5.0923,是,1,33.34710744,10.02376114,-0.154437456,2.599724176,3.388424725,2.64124266,2695149749,0,0,1,0,0,0,0,0,15.94,-16.97530864
300518.SZ, 盛讯达,18.23,广东,传媒,2016-06-24,0.4,1/2/1900,1.58,-2.42,0.11,0.68,1.22,1.32,1.25,1.09,0.96,0.82,0,0,0,0,0,0,1.346666667,1.073333333,9.0073,是,1,13.53712871,16.04622231,0.254658385,3.66263235,-1.481718243,2.023913936,3635273030,0,1,1,0,0,0,0,0,36.28,-56.49164678
300519.SZ, 新光药业,15.69,浙江,医药生物,2016-06-24,0.68,0.71,0.62,0.59,0.55,0.66,1.7,1.98,1.76,1.21,0.95,0,0,0,0,0,0,1,0.67,1.446666667,5.3681,是,1,23.41791045,73.51521545,-0.536866359,9.191858485,-1.364687517,2.922821855,2510400000,0,0,1,0,0,0,0,0,15.99,0.191570881
300520.SZ, 科大国创,20.36,安徽,计算机,2016-07-08,-0.23,0.42,0.16,0.49,0.24,0.09,0.72,0.64,0.49,0.62,0.6,0,0,0,0,0,0,0,0.116666667,0.483333333,5.9126,-,0,174.5142857,0,-0.75862069,1.110435367,2.425203153,3.443493556,5036772852,0,0,0,0,0,0,0,0,21.34,28.37326608
300521.SZ, 爱司凯,14.35,广东,机械设备,2016-07-05,-0.0386,0.0348,-0.0844,0.0401,0.1767,0.25,0.67,0.71,0.63,0.73,0.62,0,0,0,0,0,0,0,-0.0294,0.543333333,3.4924,-,0,10000,0,-1.054110429,4.626987357,-4.836226346,4.108922231,2066400000,0,0,1,0,0,0,0,0,20.36,44.65725806
300522.SZ, 世名科技,11.31,江苏,化工,2016-07-05,0.1084,0.3453,0.5131,0.6088,0.5579,0.4452,1.11,1.11,0.89,0.79,0.61,0.5,0,0,0,0,0,1,0.322266667,0.8884,2.968,是,1,35.09515929,93.66564684,-0.637250488,2.515058752,-586.5228641,3.8106469,3646926544,0,0,1,0,0,0,0,0,22.64,17.20207254
300523.SZ, 辰安科技,22.1,北京,计算机,2016-07-26,0.03,-0.68,0.4,0.53,0.9415,0.632,1.16,1.3,0.59,0.73,0.56,0,0,0,0,0,0,0,-0.083333333,1.030666667,6.1472,-,0,10000,0,-1.080853816,1.461736653,27.83577267,3.595132743,5141291800,0,0,0,0,0,0,0,0,32.63,5.893627216
300525.SZ, 博思软件,15.85,福建,计算机,2016-07-26,0.4182,0.5776,0.5714,0.5338,0.685,0.7986,0.66,0.72,0.63,0.62,0.62,1.65,0,0,0,0,0,1,0.5224,0.7262,3.4405,是,1,30.34073507,14.46562019,-0.280638942,2.928757174,-2.225406464,4.606888534,11898131039,0,0,1,0,0,0,0,0,28.7,-19.94949495
300526.SZ, 中潜股份,0,广东,纺织服装,2016-08-02,-0.02,-0.7,-0.9086,0.16,0.1334,0.2558,0.49,0.66,0.51,0.67,0.62,0.59,0,0,0,0,0,0,-0.542866667,0.4686,1.1406,-,0,10000,0,-2.158486271,0.999349053,24.03361668,0,114379422.1,0,0,0,0,1,0,0,1,63.5,-95.61815336
300527.SZ, 中船应急,7.88,湖北,国防军工,2016-08-05,0.0017,0.07,0.0844,0.1744,0.3287,0.407,0.3923,0.39,0.304,0.26,0.18,0,0,0,0,0,0,1,0.052033333,0.396433333,2.7645,是,1,151.4413837,29.99685134,-0.868746321,2.727381567,-2.439028939,2.850425032,7590308364,0,0,1,0,0,0,0,0,10.02,18.85369532
300528.SZ, 幸福蓝海,11.04,江苏,传媒,2016-08-08,-0.9658,-0.4573,-1.0427,0.02,-1.43,0.3,0.43,0.46,0.35,0.51,0.45,0.48,0,0,0,0,0,0,-0.821933333,0.396666667,0.5841,-,0,10000,0,-3.07210084,0.781806262,0.275246163,18.90087314,4113592916,0,0,0,0,0,0,0,0,6.28,31.27229489
300529.SZ, 健帆生物,22.51,广东,医药生物,2016-08-02,1.13,1/1/1900,1.08,1.36,0.97,0.69,0.52,0.54,0.43,0.94,0.74,0.58,0,0,0,0,0,1,1.233333333,0.583333333,4.2779,是,1,18.25135135,60.17054142,1.114285714,4.591929368,-2.714880996,5.261927581,18178070073,0,0,1,0,0,0,0,0,67.82,-27.31675815
300530.SZ, *ST达志,19.07,广东,化工,2016-08-09,-1.5,-0.79,-0.32,0.28,0.79,0.77,0.82,0.72,0.72,0.72,0.64,0.59,0,0,0,0,0,0,-0.87,0.77,0.6747,-,0,10000,0,-2.12987013,0.582562223,-0.174196313,28.26441381,3279112321,0,0,0,0,0,0,0,0,36.45,-20.70686071
300531.SZ, 优博讯,14.33,广东,通信,2016-08-09,0.47,0.46,0.37,0.18,0.42,0.17,1.01,0.99,0.79,0.76,0.67,0,0,0,0,0,0,1,0.433333333,0.723333333,5.255,是,1,33.06923077,10.35934874,-0.400921659,2.584262043,-3.003743506,2.726926736,4703480371,0,0,1,0,0,0,0,0,15.98,12.39215686
300532.SZ, 今天国际,18.78,广东,计算机,2016-08-18,0.84,0.33,0.23,0.17,0.07,0.61,0.78,0.99,1.17,0.93,0.91,0.86,0.75,2.97,1.51,0,0,1,0.466666667,0.793333333,4.5933,是,1,40.24285714,35.70970121,-0.411764706,1.343643744,1.010561012,4.088563778,5826143833,0,0,0,0,0,0,0,0,9.88,29.6961326
300533.SZ, 冰川网络,29.41,广东,传媒,2016-08-18,0.84,-0.42,0.57,1.61,0.99,0.97,1.87,2.29,2.1,1.69,1.73,1.53,0,0,0,0,0,0,0.33,1.71,11.8422,是,1,89.12121212,236.7466881,-0.807017544,2.53986517,-2.844249805,2.483491243,6797747405,0,0,1,0,0,0,0,0,24.68,18.63654699
300534.SZ, 陇神戎发,10,甘肃,医药生物,2016-09-13,0.0851,-0.03,0.006,0.0421,0.0405,0.0564,0.671,0.9335,0.9184,0.6722,0.6888,0.6101,0,0,0,0,0,0,0.020366667,0.553633333,2.4595,-,0,490.9983633,0,-0.963212716,3.160198903,-7.505719927,4.065867046,3033450000,0,0,1,0,0,0,0,0,5.79,12.73957159
300535.SZ, 达威股份,16.34,四川,化工,2016-08-12,-0.0175,0.6416,0.5627,0.3834,0.4043,0.8663,1.16,1.07,0.9,0.76,0.73,0.64,0,0,0,0,0,0,0.3956,1.0321,8.644,-,0,41.30434783,0,-0.616703808,1.688545467,4.570948888,1.890328552,1713133198,0,0,0,0,0,0,0,0,14.05,27.15953307
300536.SZ, 农尚环境,14.85,湖北,建筑装饰,2016-09-20,0.08,-0.0015,0.0244,0.18,0.31,0.31,0.67,0.67,0.61,0.58,0.5,0,0,0,0,0,0,0,0.0343,0.55,2.1521,-,0,432.9446064,0,-0.937636364,2.175016919,9.193911574,6.900236978,4355328775,0,0,1,0,0,0,0,0,12.99,2.343211578
300537.SZ, 广信材料,20.59,江苏,化工,2016-08-30,-0.17,-2.13,-1.1099,0.374,0.2851,0.3522,0.51,0.55,0.54,0.65,0.55,0,0,0,0,0,0,0,-1.136633333,0.470733333,3.417,-,0,10000,0,-3.414601331,1.253549541,4.97404314,6.025753585,3974437955,0,0,0,0,0,0,0,0,16.46,55.39622642
300538.SZ, 同益股份,18.72,广东,化工,2016-08-26,0.08,-0.17,0.15,0.26,0.36,0.33,0.6,1.01,0.97,0.96,0.76,0,0,0,0,0,0,0,0.02,0.646666667,5.6889,是,1,936,35.73126845,-0.969072165,1.693376092,4.038583032,3.290618573,3405515687,0,0,0,0,0,0,0,0,25.25,80.1732435
300539.SZ, 横河模具,11.87,浙江,化工,2016-08-30,0.13,0.1,0.07,0.04,0.05,0.15,0.47,0.37,0.31,0.41,0.46,0,0,0,0,0,0,1,0.1,0.33,2.3214,是,1,118.7,63.57106092,-0.696969697,1.281083926,1.383798606,5.113293702,2636064080,0,0,0,0,0,0,0,0,7.44,18.3449651
300540.SZ, 深冷股份,21.77,四川,机械设备,2016-08-23,-0.1592,-0.613,0.0756,0.0595,-0.96,0.24,0.58,1.01,1.18,1.02,0.77,0.49,0,0,0,0,0,0,-0.2322,0.61,6.0212,-,0,10000,0,-1.380655738,1.980871326,6.735552423,3.61555836,3498264688,0,0,0,0,0,0,0,0,17.91,31.46135266
300541.SZ, 先进数通,15.98,北京,计算机,2016-09-13,0.35,0.51,0.59,0.39,0.28,0.36,0.61,0.68,0.6,0.58,0.54,0,0,0,0,0,0,1,0.483333333,0.55,4.0765,是,1,33.06206897,28.93678771,-0.121212121,1.821572698,3.843074826,3.920029437,5286239227,0,0,0,0,0,0,0,0,17.14,40.79295154
300542.SZ, 新晨科技,13.28,北京,计算机,2016-09-20,0.17,0.21,0.23,0.24,0.25,0.4,0.47,0.52,0.52,0.74,0.67,0.69,0,0,0,0,0,1,0.203333333,0.463333333,2.093,是,1,65.31147541,11.51040304,-0.561151079,1.516952207,15.63522369,6.344959388,3964875459,0,0,0,0,0,0,0,0,14.5,14.08934708
300543.SZ, 朗科智能,10.13,广东,电子,2016-09-08,0.28,0.4,0.72,0.86,0.37,0.67,1.53,1.39,1.18,0.94,0,0,0,0,0,0,0,1,0.466666667,1.196666667,3.7155,是,1,21.70714286,27.00468352,-0.610027855,2.257981231,-13.09836087,2.726416364,2716126429,0,0,1,0,0,0,0,0,13.71,21.46282974
300545.SZ, 联得装备,29.38,广东,电子,2016-09-28,0.42,0.13,0.49,0.56,0.6,0.79,0.66,0.96,0.9,0.74,0.6,0,0,0,0,0,0,1,0.346666667,0.803333333,8.2217,是,1,84.75,23.11825635,-0.56846473,1.826036997,9.049302665,3.573470207,5222142665,0,0,0,0,0,0,0,0,27.31,85.59696778
300546.SZ, 雄帝科技,17.51,广东,计算机,2016-09-28,0.26,0.08,-0.11,0.9,0.8,0.59,1.39,1.34,1.09,1,0.88,0.8372,0.6705,0.3967,0,0,0,0,0.076666667,1.106666667,7.6322,是,1,228.3913043,11.68275021,-0.930722892,4.522407802,-3.943812406,2.29422709,3248537339,0,0,1,0,0,0,0,0,17.01,-18.02434457
300547.SZ, 川环科技,15.78,四川,汽车,2016-09-30,0.5644,0.484,0.52,0.643,1.14,1.9,1.74,1.45,1.33,1.27,1.16,1.09,0,0,0,0,0,1,0.5228,1.696666667,4.5969,是,1,30.18362663,49.07897498,-0.691866405,3.353547019,-5.300736451,3.432748156,3422779426,0,0,1,0,0,0,0,0,10.17,9.279778393
300548.SZ, 博创科技,33.75,浙江,通信,2016-10-12,0.74,0.96,0.58,0.09,0.03,0.97,1.01,0.71,0.4,0.57,0.67,0.6,0,0,0,0,0,1,0.76,0.896666667,6.4489,是,1,44.40789474,29.90210052,-0.152416357,3.287784268,-4.143600091,5.233450666,9653195858,0,0,1,0,0,0,0,0,34.65,99.82238011
300549.SZ, 优德精密,21.53,江苏,机械设备,2016-09-30,0.21,0.29,0.17,0.16,0.37,0.57,0.96,0.88,0.97,0.94,0.88,0,0,0,0,0,0,1,0.223333333,0.803333333,4.1093,是,1,96.40298507,56.1701877,-0.721991701,2.689804057,13.47029014,5.239335167,2870810200,0,0,1,0,0,0,0,0,22.49,75.89869281
300550.SZ, 和仁科技,14.18,浙江,计算机,2016-10-18,-0.32,0.13,0.26,0.36,0.5,0.41,0.82,0.86,0.77,0.88,0,0,0,0,0,0,0,0,0.023333333,0.696666667,3.9589,-,0,607.7142857,0,-0.966507177,3.010752537,-2.56212154,3.581803026,3723102799,0,0,1,0,0,0,0,0,17.9,-10.30993042
300551.SZ, 古鳌科技,22.72,上海,机械设备,2016-10-18,-0.18,0.05,0.12,0.41,0.115,0.2033,0.6548,0.9219,1.0162,0.7481,0.4108,0.2391,0,0,0,0,0,0,-0.003333333,0.593333333,3.0993,-,0,10000,0,-1.005617978,2.936418672,-1.587199056,7.330687575,7855506774,0,0,1,0,0,0,0,0,28.8,94.52054795
300552.SZ, 万集科技,20.98,北京,计算机,2016-10-21,-0.136,0.22,3.12,8.17,0.06,0.35,0.82,0.8,0.18,0.82,0.57,0.55,0,0,0,0,0,0,1.068,0.656666667,12.6156,-,0,19.64419476,0,0.626395939,3.675282895,-3.953407261,1.663020387,4471532690,0,0,1,0,0,0,0,0,45.72,17.01059677
300553.SZ, 集智股份,48.78,浙江,机械设备,2016-10-21,0.33,0.52,0.27,0.43,0.34,0.46,0.72,0.83,0.95,0.89,0.58,0,0,0,0,0,0,1,0.373333333,0.67,10.8959,是,1,130.6607143,33.62374733,-0.44278607,2.741316707,-7.331569432,4.476913334,3957033600,0,0,1,0,0,0,0,0,30.78,-21.70144462
300554.SZ, 三超新材,19.05,江苏,机械设备,2017-04-21,0.1328,-0.8013,0.2064,0.1053,0.3967,1.8069,0.9722,0.8591,0.8,0,0,0,0,0,0,0,0,0,-0.154033333,1.212733333,6.3255,-,0,10000,0,-1.127013358,1.670101039,9.414968714,3.011619635,2175730542,0,0,0,0,0,0,0,0,22.61,-22.87449393
300555.SZ, 路通视信,6.83,江苏,通信,2016-10-18,-0.094,-0.0759,0.017,0.0248,0.0513,0.2247,0.83,0.99,1.1,1.15,0.69,0,0,0,0,0,0,0,-0.050966667,0.681566667,3.0429,-,0,10000,0,-1.074778696,3.58283752,11.35434644,2.244569325,1366000000,0,0,1,0,0,0,0,0,9.28,7.898894155
300556.SZ, 丝路视觉,23.6,广东,计算机,2016-11-04,0.38,0.6,0.51,0.24,0.4836,0.21,0.32,0.38,0.36,0.41,0.32,0,0,0,0,0,0,1,0.496666667,0.303333333,7.1228,是,1,47.51677852,13.14020751,0.637362637,1.934000701,-7.36897441,3.313303757,2862870877,0,0,0,0,0,0,0,0,19.62,34.3198634
300557.SZ, 理工光科,37.2,湖北,机械设备,2016-11-01,0.29,0.24,0.24,0.18,0.32,0.64,0.99,0.91,0.84,0.79,0.72,0.46,0,0,0,0,0,1,0.256666667,0.846666667,12.9927,是,1,144.9350649,72.64745429,-0.696850394,2.296923619,-2.588416179,2.863146228,2663003776,0,0,1,0,0,0,0,0,27.03,17.60986405
300558.SZ, 贝达药业,57.28,浙江,医药生物,2016-11-07,0.35,0.92,1.49,0.57,0.42,0.64,1.01,0.96,0.75,1.21,0,0,0,0,0,0,0,1,0.92,0.87,11.6154,是,1,62.26086957,20.0953301,0.057471264,0.823285241,1.622985114,4.931384197,23970871493,0,0,0,0,0,0,0,0,107.37,16.25735742
300559.SZ, 佳发教育,14.77,四川,计算机,2016-11-01,0.17,0.2068,0.5265,0.7698,0.89,1.02,1.0876,1.07,1.34,1.49,1.27,0,0,0,0,0,0,1,0.3011,1.0592,2.5901,是,1,49.05347061,39.65907773,-0.715728852,3.963047086,-2.1470121,5.70248253,5900830155,0,0,1,0,0,0,0,0,13.4,48.74118832
300560.SZ, 中富通,17.02,福建,通信,2016-11-01,0.1579,0.3207,0.41,0.3,0.37,0.37,0.69,0.66,0.63,0.67,0.63,0.6,0,0,0,0,0,1,0.2962,0.573333333,4.8988,是,1,57.46117488,27.38359849,-0.483372093,1.475433906,2.059232539,3.474320242,3910236446,0,0,0,0,0,0,0,0,16.03,30.42145594
300561.SZ, 汇金科技,12.55,广东,计算机,2016-11-17,0.02,0.04,0.07,0.08,0.16,0.95,1.83,1.69,1.45,1.13,0.76,0.74,0,0,0,0,0,1,0.043333333,1.49,1.9806,是,1,289.6153846,167.4092796,-0.970917226,4.630242547,-32.60520217,6.336463698,4117755086,0,0,1,0,0,0,0,0,16.31,39.44444444
300562.SZ, 乐心医疗,11.16,广东,医药生物,2016-11-16,-0.15,0.04,0.37,0.16,0.13,0.09,1.77,1.14,1.11,0.89,0.68,0,0,0,0,0,0,0,0.086666667,1,4.7138,是,1,128.7692308,-6.648494803,-0.913333333,1.965058711,-3.437877626,2.367516653,2420617258,0,0,0,0,0,0,0,0,21.89,-1.76056338
300563.SZ, 神宇股份,15.01,江苏,通信,2016-11-14,0.24,0.39,0.7,0.67,0.55,0.5,0.58,0.54,0.43,0.57,0.54,0.33,0,0,0,0,0,1,0.443333333,0.54,5.3977,是,1,33.85714286,37.12346075,-0.179012346,2.60964409,4.82925005,2.78081405,2674669815,0,0,1,0,0,0,0,0,26.43,36.95255474
300564.SZ, 筑博设计,13.06,西藏,建筑装饰,2019-11-08,0.91,1/1/1900,1.38,1.85,1.59,1.05,0.94,1.08,0.78,1.1,0.66,0.48,0,0,0,0,0,1,1.333333333,1.023333333,8.3138,是,1,9.795,68.70373031,0.302931596,2.696006307,-9.000206397,1.570882148,2146855040,0,1,1,0,0,0,0,1,24.5,12.48923342
300565.SZ, 科信技术,14.86,广东,通信,2016-11-22,-0.06,-0.58,0.06,-0.39,0.08,0.37,0.5,0.52,0.48,0.43,0.42,0,0,0,0,0,0,0,-0.193333333,0.463333333,2.6029,-,0,10000,0,-1.417266187,0.939153481,0.462081992,5.709016866,3090880000,0,0,0,0,0,0,0,0,14.19,-36.11349957
300566.SZ, 激智科技,16.37,浙江,电子,2016-11-15,0.22,0.51,0.88,0.42,0.27,0.5,0.97,0.99,0.88,0.84,0,0,0,0,0,0,0,1,0.536666667,0.82,6.378,是,1,30.50310559,23.07704836,-0.345528455,1.291538924,2.963700432,2.566635309,4317449174,0,0,0,0,0,0,0,0,32.17,-38.68913858
300567.SZ, 精测电子,90.63,湖北,机械设备,2016-11-22,1.03,0.76,0.97,1.07,1.8,2.07,1.6,1.32,0.87,0.85,0,0,0,0,0,0,0,1,0.92,1.663333333,11.3969,是,1,98.51086957,30.06283575,-0.446893788,1.393302824,2.141700664,7.95216243,25208365364,0,0,0,0,0,0,0,0,54.94,80.53784861
300568.SZ, 星源材质,13.07,广东,化工,2016-12-01,0.6,0.39,0.27,0.61,1.08,0.56,1.68,1.34,0.79,0.56,0.46,0,0,0,0,0,0,1,0.42,1.193333333,6.586,是,1,31.11904762,17.78623951,-0.648044693,2.911456301,20.48795834,1.984512602,16751596405,0,0,1,0,0,0,0,0,30.27,-38.52304798
300569.SZ, 天能重工,7.23,山东,电气设备,2016-11-25,0.284,0.5229,1.0729,1.165,0.6822,0.6372,2.67,2.76,1.18,0.63,0,0,0,0,0,0,0,1,0.6266,2.0224,4.7843,是,1,11.53846154,30.05088258,-0.690170095,1.463944324,1.046942131,1.51119286,7393929289,0,1,0,0,0,0,0,1,15.99,-10.1863354
300570.SZ, 太辰光,43.83,广东,通信,2016-12-06,0.79,0.32,0.33,0.73,0.66,0.4353,1.0297,1.22,0.88,1.38,0.88,0.8,0,0,0,0,0,1,0.48,0.895,5.6952,是,1,91.3125,62.57591362,-0.463687151,5.161990442,-5.278740331,7.695954488,10080759744,0,0,1,0,0,0,0,0,17.06,203.1120332
300571.SZ, 平治信息,35.14,浙江,通信,2016-12-13,0.88,1/1/1900,1.69,1.76,1.64,1.21,1.61,1.11,0.91,0.85,0.6,0,0,0,0,0,0,1,1.51,1.31,11.5699,-,0,23.27152318,0,0.152671756,1.607976726,1.777273178,3.037191333,4903024251,0,0,0,0,0,0,0,0,38.08,25.5
300572.SZ, 安车检测,16.55,广东,机械设备,2016-12-06,-0.14,0.05,0.98,0.98,1.04,1.1857,0.9542,0.8444,0.73,0.71,0.61,0,0,0,0,0,0,0,0.296666667,0.994766667,9.2461,-,0,55.78651685,0,-0.70177261,3.516662581,-1.613797954,1.789943868,3789764839,0,0,1,0,0,0,0,0,40.88,44.54148472
300573.SZ, 兴齐眼药,149.54,辽宁,医药生物,2016-12-08,2.41,1/2/1900,1.08,0.45,0.17,0.49,0.9,0.37,0.52,0.77,0.73,0.59,0,0,0,0,0,1,1.956666667,0.586666667,17.5293,是,1,76.42589438,62.64159396,2.335227273,5.675272729,-2.756796468,8.530859761,18539537628,0,0,1,0,0,0,0,0,95.23,19.55548449
300575.SZ, 中旗股份,10.14,江苏,化工,2016-12-20,1.35,1/1/1900,1.48,1.13,2.85,1.6,1.4,1.72,1.45,1.25,1.02,0.78,0,0,0,0,0,1,1.286666667,1.573333333,6.5997,是,1,7.880829016,24.34259743,-0.18220339,1.454328639,2.358843041,1.536433474,4712629896,0,1,0,0,0,0,0,1,38.4,-53.6351166
300576.SZ, 容大感光,44.65,广东,化工,2016-12-20,0.25,0.21,0.36,0.32,0.35,0.31,0.57,0.56,0.41,0.39,0.38,0.54,0,0,0,0,0,1,0.273333333,0.48,3.596,是,1,163.3536585,20.31495412,-0.430555556,2.166781869,8.461000703,12.41657397,11002827849,0,0,1,0,0,0,0,0,47.15,116.2227603
300577.SZ, 开润股份,16.33,安徽,纺织服装,2016-12-21,0.2,0.74,0.35,1.04,0.8,1.11,1.68,1.32,0.84,0,0,0,0,0,0,0,0,0,0.43,1.37,6.8722,是,1,37.97674419,45.99224808,-0.686131387,1.349410363,3.001805649,2.376240505,3915789561,0,0,0,0,0,0,0,0,26.08,2.446675031
300578.SZ, 会畅通讯,19.22,上海,通信,2017-01-25,0.085,-1.309,0.709,0.486,0.12,0.48,0.58,0.62,0.72,0.69,0.68,0,0,0,0,0,0,0,-0.171666667,0.56,8.2417,-,0,10000,0,-1.306547619,3.156537323,-2.530140947,2.332043146,3829195603,0,0,1,0,0,0,0,0,40.06,23.92005158
300579.SZ, 数字认证,29.69,北京,计算机,2016-12-23,0.3754,0.6446,0.5721,0.5474,0.7205,1.05,1,0.8,0.74,0.7,0.31,0,0,0,0,0,0,1,0.5307,0.95,3.4723,是,1,55.94497833,9.322368503,-0.441368421,2.151171043,-18.93827217,8.550528468,8016300000,0,0,1,0,0,0,0,0,39.55,23.04185661
300580.SZ, 贝斯特,23.71,江苏,汽车,2017-01-11,1.0861,0.8913,0.8771,0.8391,0.7939,0.7131,0.7797,0.63,0.51,0,0,0,0,0,0,0,0,0,0.9515,0.7076,10.0109,是,1,24.91854966,34.95733322,0.344686263,3.353932419,3.69779423,2.368418424,8032505927,0,0,1,0,0,0,0,0,20.31,27.33619764
300581.SZ, 晨曦航空,9.86,陕西,国防军工,2016-12-20,0.1123,0.0864,0.3665,0.2829,0.376,0.5367,1.55,1.4859,1.3673,0.92,1.01,0,0,0,0,0,0,1,0.1884,1.190866667,3.1755,是,1,52.33545648,0,-0.841795891,4.359054132,-5.845865667,3.105022831,5424080124,0,0,1,0,0,0,0,0,45.05,-43.72146119
300582.SZ, 英飞特,12.37,浙江,电子,2016-12-28,0.68,0.62,0.83,0.54,0.36,0.13,0.68,0.94,0.66,0.95,0.45,0,0,0,0,0,0,1,0.71,0.583333333,5.6037,是,1,17.42253521,15.32939298,0.217142857,1.50679148,-27.4465849,2.207470064,3694738225,0,0,0,0,0,0,0,0,17.4,-1.747418586
300583.SZ, 赛托生物,18.51,山东,医药生物,2017-01-06,0.39,0.34,-1.68,0.52,1.19,0.88,1.26,2.34,2.07,0,0,0,0,0,0,0,0,0,-0.316666667,1.493333333,16.0879,是,1,10000,4.236511807,-1.212053571,1.051161992,2.308060312,1.150554143,3511386352,0,0,0,0,1,0,0,0,23.56,-18.78016674
300584.SZ, 海辰药业,23.07,江苏,医药生物,2017-01-12,0.2704,1/2/1900,0.4603,0.8105,0.6935,0.8375,0.75,0.67,0.57,0.55,0,0,0,0,0,0,0,1,1.037666667,0.7525,7.9214,-,0,22.23257308,0,0.378959025,1.193452732,5.744200592,2.912363976,2768400000,0,0,0,0,0,0,0,0,20.52,-28.35403727
300585.SZ, 奥联电子,16.26,江苏,汽车,2016-12-29,0.1155,0.2104,0.1973,0.132,0.2787,0.3678,0.85,0.66,0.58,0.37,0.16,0,0,0,0,0,0,1,0.1744,0.625933333,4.2009,是,1,93.23394495,21.63613295,-0.721376078,2.590605963,-26.81556684,3.870599157,2782266665,0,0,1,0,0,0,0,0,13.71,-16.18556701
300586.SZ, 美联新材,10.06,广东,化工,2017-01-04,0.6,0.13,0.09,0.38,0.26,0.57,0.66,0.57,0.53,0.5,0.45,0,0,0,0,0,0,1,0.273333333,0.6,3.0008,是,1,36.80487805,0,-0.544444444,2.092343283,4.81184465,3.35243935,7154839449,0,0,1,0,0,0,0,0,9.33,-42.51428571
300587.SZ, 天铁股份,6.29,浙江,化工,2017-01-05,0.38,0.52,0.61,0.7,0.73,0.68,0.9,0.85,0.6,0.59,0.6,0.56,0,0,0,0,0,1,0.503333333,0.81,2.7651,是,1,12.49668874,7.874912679,-0.378600823,2.199228607,2.476588581,2.274782106,6773169828,0,1,1,0,0,0,0,0,12.45,-45.39930556
300588.SZ, 熙菱信息,13.69,新疆,计算机,2017-01-05,-0.316,-0.511,-0.826,0.055,0.14,0.807,0.568,0.379,0.33,0.23,0.21,0,0,0,0,0,0,0,-0.551,0.584666667,2.1838,-,0,10000,0,-1.942417332,1.792259237,-1.563682611,6.268889092,2621238401,0,0,0,0,0,0,0,0,9.67,48.64277959
